filing_status,state,income_band_lo,income_band_hi,n_children,prob,source_level,n_unweighted
Married filing jointly,Missouri,55000.0,,2,0.16079079687171008,filing_state_band,10895
Married filing jointly,Missouri,55000.0,,3+,0.09122634162755297,filing_state_band,10895
Married filing jointly,Montana,,25000.0,0,0.7855061446851641,filing_state_band,116
Married filing jointly,Montana,,25000.0,1,0.06360065881160522,filing_state_band,116
Married filing jointly,Montana,,25000.0,2,0.06752818953503104,filing_state_band,116
Married filing jointly,Montana,,25000.0,3+,0.08336500696819966,filing_state_band,116
Married filing jointly,Montana,25000.0,55000.0,0,0.7935921823132297,filing_state_band,372
Married filing jointly,Montana,25000.0,55000.0,1,0.07399947782626534,filing_state_band,372
Married filing jointly,Montana,25000.0,55000.0,2,0.07101562791391593,filing_state_band,372
Married filing jointly,Montana,25000.0,55000.0,3+,0.06139271194658909,filing_state_band,372
Married filing jointly,Montana,55000.0,,0,0.6194869647798871,filing_state_band,2088
Married filing jointly,Montana,55000.0,,1,0.12665556996538238,filing_state_band,2088
Married filing jointly,Montana,55000.0,,2,0.16984590562357674,filing_state_band,2088
Married filing jointly,Montana,55000.0,,3+,0.08401155963115382,filing_state_band,2088
Married filing jointly,Nebraska,,25000.0,0,0.6820447198275862,filing_state_band,171
Married filing jointly,Nebraska,,25000.0,1,0.06842672413793104,filing_state_band,171
Married filing jointly,Nebraska,,25000.0,2,0.10338092672413793,filing_state_band,171
Married filing jointly,Nebraska,,25000.0,3+,0.14614762931034483,filing_state_band,171
Married filing jointly,Nebraska,25000.0,55000.0,0,0.6651589120255056,filing_state_band,577
Married filing jointly,Nebraska,25000.0,55000.0,1,0.14050014944704592,filing_state_band,577
Married filing jointly,Nebraska,25000.0,55000.0,2,0.09757895785593305,filing_state_band,577
Married filing jointly,Nebraska,25000.0,55000.0,3+,0.0967619806715154,filing_state_band,577
Married filing jointly,Nebraska,55000.0,,0,0.5627275960275216,filing_state_band,3697
Married filing jointly,Nebraska,55000.0,,1,0.1489120946623129,filing_state_band,3697
Married filing jointly,Nebraska,55000.0,,2,0.17003829638403367,filing_state_band,3697
Married filing jointly,Nebraska,55000.0,,3+,0.11832201292613177,filing_state_band,3697
Married filing jointly,Nevada,,25000.0,0,0.7808201288525161,filing_state_band,256
Married filing jointly,Nevada,,25000.0,1,0.09533344941668118,filing_state_band,256
Married filing jointly,Nevada,,25000.0,2,0.047623193452899185,filing_state_band,256
Married filing jointly,Nevada,,25000.0,3+,0.07622322827790354,filing_state_band,256
Married filing jointly,Nevada,25000.0,55000.0,0,0.6794303270624915,filing_state_band,684
Married filing jointly,Nevada,25000.0,55000.0,1,0.1345178817368668,filing_state_band,684
Married filing jointly,Nevada,25000.0,55000.0,2,0.1161291299017753,filing_state_band,684
Married filing jointly,Nevada,25000.0,55000.0,3+,0.0699226612988664,filing_state_band,684
Married filing jointly,Nevada,55000.0,,0,0.6308318456742427,filing_state_band,4971
Married filing jointly,Nevada,55000.0,,1,0.14623244784311637,filing_state_band,4971
Married filing jointly,Nevada,55000.0,,2,0.14557077260575702,filing_state_band,4971
Married filing jointly,Nevada,55000.0,,3+,0.07736493387688399,filing_state_band,4971
Married filing jointly,New Hampshire,,25000.0,0,0.8578056768558951,filing_state_band,86
Married filing jointly,New Hampshire,,25000.0,1,0.10002729257641921,filing_state_band,86
Married filing jointly,New Hampshire,,25000.0,2,0.03165938864628821,filing_state_band,86
Married filing jointly,New Hampshire,,25000.0,3+,0.01050764192139738,filing_state_band,86
Married filing jointly,New Hampshire,25000.0,55000.0,0,0.8447124703855265,filing_state_band,260
Married filing jointly,New Hampshire,25000.0,55000.0,1,0.08297437001938401,filing_state_band,260
Married filing jointly,New Hampshire,25000.0,55000.0,2,0.03392203316821021,filing_state_band,260
Married filing jointly,New Hampshire,25000.0,55000.0,3+,0.038391126426879175,filing_state_band,260
Married filing jointly,New Hampshire,55000.0,,0,0.6761297489784893,filing_state_band,2905
Married filing jointly,New Hampshire,55000.0,,1,0.13765474840781294,filing_state_band,2905
Married filing jointly,New Hampshire,55000.0,,2,0.12700973193428852,filing_state_band,2905
Married filing jointly,New Hampshire,55000.0,,3+,0.059205770679409235,filing_state_band,2905
Married filing jointly,New Jersey,,25000.0,0,0.752344717749071,filing_state_band,557
Married filing jointly,New Jersey,,25000.0,1,0.10884799150592815,filing_state_band,557
Married filing jointly,New Jersey,,25000.0,2,0.09718633870111484,filing_state_band,557
Married filing jointly,New Jersey,,25000.0,3+,0.041620952043886036,filing_state_band,557
Married filing jointly,New Jersey,25000.0,55000.0,0,0.692029958523558,filing_state_band,1347
Married filing jointly,New Jersey,25000.0,55000.0,1,0.11875242443230985,filing_state_band,1347
Married filing jointly,New Jersey,25000.0,55000.0,2,0.10296750514725629,filing_state_band,1347
Married filing jointly,New Jersey,25000.0,55000.0,3+,0.08625011189687584,filing_state_band,1347
Married filing jointly,New Jersey,55000.0,,0,0.5984603944069443,filing_state_band,17497
Married filing jointly,New Jersey,55000.0,,1,0.16366538440479236,filing_state_band,17497
Married filing jointly,New Jersey,55000.0,,2,0.16940818584775083,filing_state_band,17497
Married filing jointly,New Jersey,55000.0,,3+,0.06846603534051247,filing_state_band,17497
Married filing jointly,New Mexico,,25000.0,0,0.7567639560105027,filing_state_band,259
Married filing jointly,New Mexico,,25000.0,1,0.10004185851820846,filing_state_band,259
Married filing jointly,New Mexico,,25000.0,2,0.08444004718596598,filing_state_band,259
Married filing jointly,New Mexico,,25000.0,3+,0.05875413828532288,filing_state_band,259
Married filing jointly,New Mexico,25000.0,55000.0,0,0.7219707004606473,filing_state_band,550
Married filing jointly,New Mexico,25000.0,55000.0,1,0.12366303552717424,filing_state_band,550
Married filing jointly,New Mexico,25000.0,55000.0,2,0.07170676736323917,filing_state_band,550
Married filing jointly,New Mexico,25000.0,55000.0,3+,0.08265949664893933,filing_state_band,550
Married filing jointly,New Mexico,55000.0,,0,0.6557114522882539,filing_state_band,2845
Married filing jointly,New Mexico,55000.0,,1,0.13377653713362228,filing_state_band,2845
Married filing jointly,New Mexico,55000.0,,2,0.12499081760082274,filing_state_band,2845
Married filing jointly,New Mexico,55000.0,,3+,0.08552119297730111,filing_state_band,2845
Married filing jointly,New York,,25000.0,0,0.7409823333089448,filing_state_band,1643
Married filing jointly,New York,,25000.0,1,0.08663376088339084,filing_state_band,1643
Married filing jointly,New York,,25000.0,2,0.09104621255184912,filing_state_band,1643
Married filing jointly,New York,,25000.0,3+,0.08133769325581526,filing_state_band,1643
Married filing jointly,New York,25000.0,55000.0,0,0.6613996989775233,filing_state_band,4058
Married filing jointly,New York,25000.0,55000.0,1,0.11996190010719066,filing_state_band,4058
Married filing jointly,New York,25000.0,55000.0,2,0.11643793771833849,filing_state_band,4058
Married filing jointly,New York,25000.0,55000.0,3+,0.10220046319694756,filing_state_band,4058
Married filing jointly,New York,55000.0,,0,0.622929032497741,filing_state_band,32156
Married filing jointly,New York,55000.0,,1,0.1553122280913318,filing_state_band,32156
Married filing jointly,New York,55000.0,,2,0.15565823158705977,filing_state_band,32156
Married filing jointly,New York,55000.0,,3+,0.06610050782386746,filing_state_band,32156
Married filing jointly,North Carolina,,25000.0,0,0.7338637989723131,filing_state_band,1051
Married filing jointly,North Carolina,,25000.0,1,0.09249181536326778,filing_state_band,1051
Married filing jointly,North Carolina,,25000.0,2,0.09482253973072004,filing_state_band,1051
Married filing jointly,North Carolina,,25000.0,3+,0.07882184593369902,filing_state_band,1051
Married filing jointly,North Carolina,25000.0,55000.0,0,0.6798335778868314,filing_state_band,3079
Married filing jointly,North Carolina,25000.0,55000.0,1,0.12256090890916567,filing_state_band,3079
Married filing jointly,North Carolina,25000.0,55000.0,2,0.11747243586600228,filing_state_band,3079
Married filing jointly,North Carolina,25000.0,55000.0,3+,0.0801330773380006,filing_state_band,3079
Married filing jointly,North Carolina,55000.0,,0,0.6218854252875661,filing_state_band,19498
Married filing jointly,North Carolina,55000.0,,1,0.16068054223900882,filing_state_band,19498
Married filing jointly,North Carolina,55000.0,,2,0.15374256594471178,filing_state_band,19498
Married filing jointly,North Carolina,55000.0,,3+,0.06369146652871327,filing_state_band,19498
Married filing jointly,North Dakota,,25000.0,0,0.6593242087254063,filing_state_band,68
Married filing jointly,North Dakota,,25000.0,1,0.12254063301967494,filing_state_band,68
Married filing jointly,North Dakota,,25000.0,2,0.12788708297690335,filing_state_band,68
Married filing jointly,North Dakota,,25000.0,3+,0.0902480752780154,filing_state_band,68
Married filing jointly,North Dakota,25000.0,55000.0,0,0.7156191284320261,filing_state_band,232
Married filing jointly,North Dakota,25000.0,55000.0,1,0.1061276440996424,filing_state_band,232
Married filing jointly,North Dakota,25000.0,55000.0,2,0.09424813625068186,filing_state_band,232
Married filing jointly,North Dakota,25000.0,55000.0,3+,0.08400509121764956,filing_state_band,232
Married filing jointly,North Dakota,55000.0,,0,0.5754246481590692,filing_state_band,1552
Married filing jointly,North Dakota,55000.0,,1,0.10257810395416057,filing_state_band,1552
Married filing jointly,North Dakota,55000.0,,2,0.19768618628457432,filing_state_band,1552
Married filing jointly,North Dakota,55000.0,,3+,0.12431106160219586,filing_state_band,1552
Married filing jointly,Ohio,,25000.0,0,0.7250760737524506,filing_state_band,906
Married filing jointly,Ohio,,25000.0,1,0.0863331849945275,filing_state_band,906
Married filing jointly,Ohio,,25000.0,2,0.11266131845134286,filing_state_band,906
Married filing jointly,Ohio,,25000.0,3+,0.07592942280167904,filing_state_band,906
Married filing jointly,Ohio,25000.0,55000.0,0,0.7475732293777779,filing_state_band,3031
Married filing jointly,Ohio,25000.0,55000.0,1,0.0791214412208061,filing_state_band,3031
Married filing jointly,Ohio,25000.0,55000.0,2,0.08826276161652956,filing_state_band,3031
Married filing jointly,Ohio,25000.0,55000.0,3+,0.0850425677848864,filing_state_band,3031
Married filing jointly,Ohio,55000.0,,0,0.6244930782680687,filing_state_band,20829
Married filing jointly,Ohio,55000.0,,1,0.14308290339758833,filing_state_band,20829
Married filing jointly,Ohio,55000.0,,2,0.1464510627839139,filing_state_band,20829
Married filing jointly,Ohio,55000.0,,3+,0.08597295555042915,filing_state_band,20829
Married filing jointly,Oklahoma,,25000.0,0,0.6793196432275461,filing_state_band,448
Married filing jointly,Oklahoma,,25000.0,1,0.13490458411118025,filing_state_band,448
Married filing jointly,Oklahoma,,25000.0,2,0.07604750051856461,filing_state_band,448
Married filing jointly,Oklahoma,,25000.0,3+,0.10972827214270899,filing_state_band,448
Married filing jointly,Oklahoma,25000.0,55000.0,0,0.6666012246996681,filing_state_band,1259
Married filing jointly,Oklahoma,25000.0,55000.0,1,0.11141027438881877,filing_state_band,1259
Married filing jointly,Oklahoma,25000.0,55000.0,2,0.10781096620389848,filing_state_band,1259
Married filing jointly,Oklahoma,25000.0,55000.0,3+,0.11417753470761464,filing_state_band,1259
Married filing jointly,Oklahoma,55000.0,,0,0.6083589326337113,filing_state_band,5811
Married filing jointly,Oklahoma,55000.0,,1,0.15160652906696778,filing_state_band,5811
Married filing jointly,Oklahoma,55000.0,,2,0.14501436328313103,filing_state_band,5811
Married filing jointly,Oklahoma,55000.0,,3+,0.09502017501618983,filing_state_band,5811
Married filing jointly,Oregon,,25000.0,0,0.7833419823559937,filing_state_band,353
Married filing jointly,Oregon,,25000.0,1,0.060262065386611316,filing_state_band,353
Married filing jointly,Oregon,,25000.0,2,0.09999351323300468,filing_state_band,353
Married filing jointly,Oregon,,25000.0,3+,0.056402439024390245,filing_state_band,353
Married filing jointly,Oregon,25000.0,55000.0,0,0.7317891978751931,filing_state_band,1033
Married filing jointly,Oregon,25000.0,55000.0,1,0.08287360674697809,filing_state_band,1033
Married filing jointly,Oregon,25000.0,55000.0,2,0.08910678280093753,filing_state_band,1033
Married filing jointly,Oregon,25000.0,55000.0,3+,0.09623041257689119,filing_state_band,1033
Married filing jointly,Oregon,55000.0,,0,0.6370801144721554,filing_state_band,7655
Married filing jointly,Oregon,55000.0,,1,0.14018756988676703,filing_state_band,7655
Married filing jointly,Oregon,55000.0,,2,0.15059823801519395,filing_state_band,7655
Married filing jointly,Oregon,55000.0,,3+,0.07213407762588366,filing_state_band,7655
Married filing jointly,Pennsylvania,,25000.0,0,0.7691970665859943,filing_state_band,1081
Married filing jointly,Pennsylvania,,25000.0,1,0.09807951095857544,filing_state_band,1081
Married filing jointly,Pennsylvania,,25000.0,2,0.08502936543536996,filing_state_band,1081
Married filing jointly,Pennsylvania,,25000.0,3+,0.0476940570200603,filing_state_band,1081
Married filing jointly,Pennsylvania,25000.0,55000.0,0,0.7559879604900589,filing_state_band,3654
Married filing jointly,Pennsylvania,25000.0,55000.0,1,0.09674000593496969,filing_state_band,3654
Married filing jointly,Pennsylvania,25000.0,55000.0,2,0.07200390012293865,filing_state_band,3654
Married filing jointly,Pennsylvania,25000.0,55000.0,3+,0.07526813345203273,filing_state_band,3654
Married filing jointly,Pennsylvania,55000.0,,0,0.6339069236682408,filing_state_band,23482
Married filing jointly,Pennsylvania,55000.0,,1,0.14521368786436276,filing_state_band,23482
Married filing jointly,Pennsylvania,55000.0,,2,0.14919762606175485,filing_state_band,23482
Married filing jointly,Pennsylvania,55000.0,,3+,0.07168176240564168,filing_state_band,23482
Married filing jointly,Rhode Island,,25000.0,0,0.7248134328358209,filing_state_band,73
Married filing jointly,Rhode Island,,25000.0,1,0.06369936034115138,filing_state_band,73
Married filing jointly,Rhode Island,,25000.0,2,0.10607675906183368,filing_state_band,73
Married filing jointly,Rhode Island,,25000.0,3+,0.10541044776119403,filing_state_band,73
Married filing jointly,Rhode Island,25000.0,55000.0,0,0.7329851752021563,filing_state_band,195
Married filing jointly,Rhode Island,25000.0,55000.0,1,0.07075471698113207,filing_state_band,195
Married filing jointly,Rhode Island,25000.0,55000.0,2,0.08490566037735849,filing_state_band,195
Married filing jointly,Rhode Island,25000.0,55000.0,3+,0.1113544474393531,filing_state_band,195
Married filing jointly,Rhode Island,55000.0,,0,0.6533385975617051,filing_state_band,1755
Married filing jointly,Rhode Island,55000.0,,1,0.14149408372515943,filing_state_band,1755
Married filing jointly,Rhode Island,55000.0,,2,0.1612469042747927,filing_state_band,1755
Married filing jointly,Rhode Island,55000.0,,3+,0.04392041443834273,filing_state_band,1755
Married filing jointly,South Carolina,,25000.0,0,0.7475844685830882,filing_state_band,559
Married filing jointly,South Carolina,,25000.0,1,0.097201384304547,filing_state_band,559
Married filing jointly,South Carolina,,25000.0,2,0.07987757306607454,filing_state_band,559
Married filing jointly,South Carolina,,25000.0,3+,0.07533657404629018,filing_state_band,559
Married filing jointly,South Carolina,25000.0,55000.0,0,0.7561913954771098,filing_state_band,1667
Married filing jointly,South Carolina,25000.0,55000.0,1,0.08592801985659128,filing_state_band,1667
Married filing jointly,South Carolina,25000.0,55000.0,2,0.09382239382239382,filing_state_band,1667
Married filing jointly,South Carolina,25000.0,55000.0,3+,0.06405819084390513,filing_state_band,1667
Married filing jointly,South Carolina,55000.0,,0,0.6447761023401507,filing_state_band,9768
Married filing jointly,South Carolina,55000.0,,1,0.14328764304413932,filing_state_band,9768
Married filing jointly,South Carolina,55000.0,,2,0.13997233432030456,filing_state_band,9768
Married filing jointly,South Carolina,55000.0,,3+,0.07196392029540544,filing_state_band,9768
Married filing jointly,South Dakota,,25000.0,0,0.765153315902068,filing_state_band,82
Married filing jointly,South Dakota,,25000.0,1,0.028642738293320657,filing_state_band,82
Married filing jointly,South Dakota,,25000.0,2,0.05776087473258854,filing_state_band,82
Married filing jointly,South Dakota,,25000.0,3+,0.14844307107202281,filing_state_band,82
Married filing jointly,South Dakota,25000.0,55000.0,0,0.7532654530494703,filing_state_band,269
Married filing jointly,South Dakota,25000.0,55000.0,1,0.08145634063560629,filing_state_band,269
Married filing jointly,South Dakota,25000.0,55000.0,2,0.10485446878535432,filing_state_band,269
Married filing jointly,South Dakota,25000.0,55000.0,3+,0.06042373752956906,filing_state_band,269
Married filing jointly,South Dakota,55000.0,,0,0.5917034521081648,filing_state_band,1731
Married filing jointly,South Dakota,55000.0,,1,0.14389091113428196,filing_state_band,1731
Married filing jointly,South Dakota,55000.0,,2,0.13663580227643088,filing_state_band,1731
Married filing jointly,South Dakota,55000.0,,3+,0.12776983448112236,filing_state_band,1731
Married filing jointly,Tennessee,,25000.0,0,0.7314209132390951,filing_state_band,712
Married filing jointly,Tennessee,,25000.0,1,0.11587797951434316,filing_state_band,712
Married filing jointly,Tennessee,,25000.0,2,0.08685663231117777,filing_state_band,712
Married filing jointly,Tennessee,,25000.0,3+,0.06584447493538402,filing_state_band,712
Married filing jointly,Tennessee,25000.0,55000.0,0,0.6923118442074355,filing_state_band,2206
Married filing jointly,Tennessee,25000.0,55000.0,1,0.09707349194697526,filing_state_band,2206
Married filing jointly,Tennessee,25000.0,55000.0,2,0.10772809706809448,filing_state_band,2206
Married filing jointly,Tennessee,25000.0,55000.0,3+,0.1028865667774947,filing_state_band,2206
Married filing jointly,Tennessee,55000.0,,0,0.6293370119927985,filing_state_band,12651
Married filing jointly,Tennessee,55000.0,,1,0.148963415232254,filing_state_band,12651
Married filing jointly,Tennessee,55000.0,,2,0.15020737045699972,filing_state_band,12651
Married filing jointly,Tennessee,55000.0,,3+,0.07149220231794783,filing_state_band,12651
Married filing jointly,Texas,,25000.0,0,0.6648331525893794,filing_state_band,2896
Married filing jointly,Texas,,25000.0,1,0.135764191363402,filing_state_band,2896
Married filing jointly,Texas,,25000.0,2,0.11316467848317303,filing_state_band,2896
Married filing jointly,Texas,,25000.0,3+,0.08623797756404558,filing_state_band,2896
Married filing jointly,Texas,25000.0,55000.0,0,0.6216267046833118,filing_state_band,7217
Married filing jointly,Texas,25000.0,55000.0,1,0.1252711629102259,filing_state_band,7217
Married filing jointly,Texas,25000.0,55000.0,2,0.14551560075057032,filing_state_band,7217
Married filing jointly,Texas,25000.0,55000.0,3+,0.10758653165589194,filing_state_band,7217
Married filing jointly,Texas,55000.0,,0,0.5644252295590388,filing_state_band,48125
Married filing jointly,Texas,55000.0,,1,0.1730983198352314,filing_state_band,48125
Married filing jointly,Texas,55000.0,,2,0.17551749970542876,filing_state_band,48125
Married filing jointly,Texas,55000.0,,3+,0.08695895090030101,filing_state_band,48125
Married filing jointly,Utah,,25000.0,0,0.6689761715275502,filing_state_band,226
Married filing jointly,Utah,,25000.0,1,0.1245260053368288,filing_state_band,226
Married filing jointly,Utah,,25000.0,2,0.09390946116754834,filing_state_band,226
Married filing jointly,Utah,,25000.0,3+,0.11258836196807266,filing_state_band,226
Married filing jointly,Utah,25000.0,55000.0,0,0.6599630143319464,filing_state_band,649
Married filing jointly,Utah,25000.0,55000.0,1,0.14074113588676695,filing_state_band,649
Married filing jointly,Utah,25000.0,55000.0,2,0.09979017746008037,filing_state_band,649
Married filing jointly,Utah,25000.0,55000.0,3+,0.0995056723212063,filing_state_band,649
Married filing jointly,Utah,55000.0,,0,0.5206004714445226,filing_state_band,6699
Married filing jointly,Utah,55000.0,,1,0.15083578015797527,filing_state_band,6699
Married filing jointly,Utah,55000.0,,2,0.15517637814813284,filing_state_band,6699
Married filing jointly,Utah,55000.0,,3+,0.17338737024936934,filing_state_band,6699
Married filing jointly,Vermont,,25000.0,0,0.9132497458488648,filing_state_band,51
Married filing jointly,Vermont,,25000.0,1,0.030837004405286344,filing_state_band,51
Married filing jointly,Vermont,,25000.0,2,0.0,filing_state_band,51
Married filing jointly,Vermont,,25000.0,3+,0.05591324974584887,filing_state_band,51
Married filing jointly,Vermont,25000.0,55000.0,0,0.8268482490272373,filing_state_band,180
Married filing jointly,Vermont,25000.0,55000.0,1,0.0314526588845655,filing_state_band,180
Married filing jointly,Vermont,25000.0,55000.0,2,0.04101815823605707,filing_state_band,180
Married filing jointly,Vermont,25000.0,55000.0,3+,0.10068093385214008,filing_state_band,180
Married filing jointly,Vermont,55000.0,,0,0.65773662696455,filing_state_band,1264
Married filing jointly,Vermont,55000.0,,1,0.12234829797730637,filing_state_band,1264
Married filing jointly,Vermont,55000.0,,2,0.14388787088589752,filing_state_band,1264
Married filing jointly,Vermont,55000.0,,3+,0.07602720417224611,filing_state_band,1264
Married filing jointly,Virginia,,25000.0,0,0.7116940335807771,filing_state_band,567
Married filing jointly,Virginia,,25000.0,1,0.10052018734149096,filing_state_band,567
Married filing jointly,Virginia,,25000.0,2,0.09524426590644032,filing_state_band,567
Married filing jointly,Virginia,,25000.0,3+,0.09254151317129158,filing_state_band,567
Married filing jointly,Virginia,25000.0,55000.0,0,0.6922461723513567,filing_state_band,1700
Married filing jointly,Virginia,25000.0,55000.0,1,0.0968668624477757,filing_state_band,1700
Married filing jointly,Virginia,25000.0,55000.0,2,0.11896581508282308,filing_state_band,1700
Married filing jointly,Virginia,25000.0,55000.0,3+,0.0919211501180445,filing_state_band,1700
Married filing jointly,Virginia,55000.0,,0,0.5951342101860538,filing_state_band,16083
Married filing jointly,Virginia,55000.0,,1,0.15980118130273427,filing_state_band,16083
Married filing jointly,Virginia,55000.0,,2,0.16626547124185345,filing_state_band,16083
Married filing jointly,Virginia,55000.0,,3+,0.07879913726935849,filing_state_band,16083
Married filing jointly,Washington,,25000.0,0,0.7700250014313796,filing_state_band,553
Married filing jointly,Washington,,25000.0,1,0.08771494551214765,filing_state_band,553
Married filing jointly,Washington,,25000.0,2,0.08225661774529076,filing_state_band,553
Married filing jointly,Washington,,25000.0,3+,0.060003435311181935,filing_state_band,553
Married filing jointly,Washington,25000.0,55000.0,0,0.6633742721765163,filing_state_band,1423
Married filing jointly,Washington,25000.0,55000.0,1,0.117874008942112,filing_state_band,1423
Married filing jointly,Washington,25000.0,55000.0,2,0.09906257121079969,filing_state_band,1423
Married filing jointly,Washington,25000.0,55000.0,3+,0.11968914767057197,filing_state_band,1423
Married filing jointly,Washington,55000.0,,0,0.604074688894383,filing_state_band,15112
Married filing jointly,Washington,55000.0,,1,0.16429437596392704,filing_state_band,15112
Married filing jointly,Washington,55000.0,,2,0.1599655340891699,filing_state_band,15112
Married filing jointly,Washington,55000.0,,3+,0.07166540105252005,filing_state_band,15112
Married filing jointly,West Virginia,,25000.0,0,0.8237318762638214,filing_state_band,257
Married filing jointly,West Virginia,,25000.0,1,0.05377963257755023,filing_state_band,257
Married filing jointly,West Virginia,,25000.0,2,0.07129028094480058,filing_state_band,257
Married filing jointly,West Virginia,,25000.0,3+,0.05119821021382782,filing_state_band,257
Married filing jointly,West Virginia,25000.0,55000.0,0,0.7312619519046893,filing_state_band,702
Married filing jointly,West Virginia,25000.0,55000.0,1,0.11768289587246789,filing_state_band,702
Married filing jointly,West Virginia,25000.0,55000.0,2,0.08564756054221455,filing_state_band,702
Married filing jointly,West Virginia,25000.0,55000.0,3+,0.06540759168062818,filing_state_band,702
Married filing jointly,West Virginia,55000.0,,0,0.6431340944373055,filing_state_band,2856
Married filing jointly,West Virginia,55000.0,,1,0.154275824673733,filing_state_band,2856
Married filing jointly,West Virginia,55000.0,,2,0.1301762621723403,filing_state_band,2856
Married filing jointly,West Virginia,55000.0,,3+,0.07241381871662124,filing_state_band,2856
Married filing jointly,Wisconsin,,25000.0,0,0.773863955656594,filing_state_band,547
Married filing jointly,Wisconsin,,25000.0,1,0.08337377710797211,filing_state_band,547
Married filing jointly,Wisconsin,,25000.0,2,0.05019285294643541,filing_state_band,547
Married filing jointly,Wisconsin,,25000.0,3+,0.09256941428899844,filing_state_band,547
Married filing jointly,Wisconsin,25000.0,55000.0,0,0.8028064646968893,filing_state_band,1741
Married filing jointly,Wisconsin,25000.0,55000.0,1,0.0689760069888615,filing_state_band,1741
Married filing jointly,Wisconsin,25000.0,55000.0,2,0.07033321893232661,filing_state_band,1741
Married filing jointly,Wisconsin,25000.0,55000.0,3+,0.05788430938192256,filing_state_band,1741
Married filing jointly,Wisconsin,55000.0,,0,0.6369500060419848,filing_state_band,11881
Married filing jointly,Wisconsin,55000.0,,1,0.12405680654356865,filing_state_band,11881
Married filing jointly,Wisconsin,55000.0,,2,0.15444501892825094,filing_state_band,11881
Married filing jointly,Wisconsin,55000.0,,3+,0.08454816848619555,filing_state_band,11881
Married filing jointly,Wyoming,,25000.0,0,0.8375308641975309,filing_state_band,50
Married filing jointly,Wyoming,,25000.0,1,0.041728395061728395,filing_state_band,50
Married filing jointly,Wyoming,,25000.0,2,0.09481481481481481,filing_state_band,50
Married filing jointly,Wyoming,,25000.0,3+,0.025925925925925925,filing_state_band,50
Married filing jointly,Wyoming,25000.0,55000.0,0,0.6842301943198804,filing_state_band,172
Married filing jointly,Wyoming,25000.0,55000.0,1,0.13303437967115098,filing_state_band,172
Married filing jointly,Wyoming,25000.0,55000.0,2,0.16006477329347285,filing_state_band,172
Married filing jointly,Wyoming,25000.0,55000.0,3+,0.022670652715495766,filing_state_band,172
Married filing jointly,Wyoming,55000.0,,0,0.6164862098432702,filing_state_band,1126
Married filing jointly,Wyoming,55000.0,,1,0.13720665984280067,filing_state_band,1126
Married filing jointly,Wyoming,55000.0,,2,0.13950736695808957,filing_state_band,1126
Married filing jointly,Wyoming,55000.0,,3+,0.10679976335583957,filing_state_band,1126
